Id,SalePrice
1581,115326.12397738389
1582,102817.36990197861
1583,196447.70401539467
1584,167575.14067341076
1585,111905.3870626396
1586,74958.70273163881
1587,88564.671248873
1588,103444.51597273561
1589,85249.98446492729
1590,110636.99101760927
1591,86227.50316038655
1592,100047.3192281917
1593,102181.14905936409
1594,94857.94629691349
1595,96861.28220125214
1596,183614.3132394682
1597,143545.28067879335
1598,178392.96659168205
1599,136661.98221183108
1600,142940.8344214694
1601,61388.68582234372
1602,94142.3192793763
1603,54800.47762332597
1604,201310.8353538056
1605,177548.2308146376
1606,128317.94087070074
1607,139489.38823032106
1608,168959.0395006458
1609,152643.77035964033
1610,125824.86183549259
1611,113156.67227500591
1612,146161.93422479156
1613,137959.35357398377
1614,87992.16092434013
1615,73736.79291603323
1616,76636.56928633638
1617,77575.4945802011
1618,109626.22587493308
1619,108913.63288494125
1620,135237.74082911693
1621,116790.79594235765
1622,109265.24739328671
1623,179796.93858925992
1624,149891.38526710676
1625,103406.50391256866
1626,132380.30775736674
1627,144433.43906358385
1628,186200.54388935625
1629,142876.39885172818
1630,233292.4207676624
1631,189604.5787122889
1632,181768.2058833618
1633,139400.46306362512
1634,137705.2546217718
1635,139978.4976867188
1636,137808.34057681457
1637,134786.0924652259
1638,153670.31876335788
1639,135258.02465790455
1640,168816.0777967917
1641,139770.03481809003
1642,185979.2460425019
1643,184092.21557779633
1644,181868.51378309808
1645,134561.42325234893
1646,127370.03292332092
1647,127757.04528274915
1648,110498.74948604533
1649,112269.61604584093
1650,97969.54433793777
1651,107169.46130730389
1652,86883.57136734805
1653,86852.41791131182
1654,120756.30324657405
1655,118582.11041755039
1656,115615.98255291556
1657,121391.47064809027
1658,118125.16832125747
1659,107756.78767215976
1660,122529.97198885129
1661,318523.9752253617
1662,267661.3302079088
1663,272003.21708123776
1664,329139.0117606251
1665,256019.29813813994
1666,227755.52391969602
1667,237021.73792503288
1668,264392.86738563393
1669,234264.23433622983
1670,262656.51565424906
1671,183265.0965685405
1672,281536.35257008363
1673,212718.6490782535
1674,198478.97307086276
1675,146437.9495280433
1676,142430.80885350166
1677,157071.95882669423
1678,321358.94017800956
1679,244443.88079129322
1680,238069.50184142377
1681,214209.60792146908
1682,204127.03906828456
1683,153616.11906349502
1684,148686.3929093486
1685,142789.6678587339
1686,139823.08255506493
1687,147084.7717034723
1688,156744.13935836032
1689,155330.19171176478
1690,151736.9605893901
1691,148358.2581199548
1692,188834.39030906514
1693,141039.2372636544
1694,141139.969486876
1695,143245.29067060284
1696,186213.79813326822
1697,142921.95268810252
1698,246197.9410138697
1699,239948.97090423614
1700,195307.41818773467
1701,215784.4171704833
1702,188396.3755546798
1703,182991.32261818156
1704,188765.59452820383
1705,182914.59921652038
1706,280833.5024285332
1707,175411.8840857425
1708,164258.300603123
1709,215006.4928995743
1710,185874.66506345777
1711,200997.95075229177
1712,194109.73317045902
1713,194670.877804957
1714,168570.32024378254
1715,164195.61301922332
1716,147707.8308085312
1717,143356.11599775852
1718,126907.09328891402
1719,157712.40421228088
1720,179297.02873114464
1721,144244.0973465267
1722,118076.26226218519
1723,132280.38047917862
1724,163683.19441821144
1725,169727.77409786265
1726,140439.00086743876
1727,125342.27991241607
1728,146130.32062144077
1729,128000.90855647856
1730,126637.92687055892
1731,104351.42509520469
1732,108935.71906261392
1733,100342.63091130987
1734,106803.79114663128
1735,109805.23613233624
1736,99009.66215409792
1737,224895.66225545705
1738,187299.18296487498
1739,182106.65700040385
1740,158574.48336366512
1741,143481.85443850685
1742,132701.25375248367
1743,140392.28314484726
1744,238103.32980524647
1745,165828.71816849138
1746,187417.16510603853
1747,160673.74298204394
1748,156546.54897424634
1749,119203.23757034118
1750,112009.37339432271
1751,171022.56719690142
1752,99557.07637039281
1753,114460.45461436993
1754,149002.9860012693
1755,121517.48724921622
1756,99375.25781963236
1757,101117.75043063673
1758,110481.22631877493
1759,115780.63386087133
1760,125696.75934698287
1761,121745.9655283444
1762,128118.89566244051
1763,128719.51441268726
1764,100619.20477420451
1765,124263.23001547057
1766,134497.65340865857
1767,158306.33254352643
1768,99298.51062783443
1769,138572.06015204964
1770,119096.34078614559
1771,102324.18511372055
1772,108360.19576579107
1773,103741.41986171967
1774,119138.23559419731
1775,110194.18791064201
1776,97187.3355706372
1777,89936.63923180025
1778,109920.59017259402
1779,96241.0777611531
1780,135500.1202232849
1781,99795.86610203097
1782,78089.01296751479
1783,116345.98997468977
1784,77924.45100957282
1785,95707.64652573984
1786,109520.14863299302
1787,129522.77592760728
1788,57308.61121209539
1789,85354.79624699157
1790,75987.96447569366
1791,140468.84547587048
1792,110220.29558216367
1793,117063.42606707304
1794,121235.12153276076
1795,110326.80166533144
1796,106589.96374633285
1797,116864.70997616716
1798,102252.26777681927
1799,92557.4990464202
1800,100724.72992360296
1801,103172.38799467952
1802,122994.79811317733
1803,120491.98858913299
1804,109416.49619480946
1805,111989.97204661231
1806,106866.0979446027
1807,91351.49482634278
1808,91919.27437971332
1809,90019.15983953758
1810,93398.14251545539
1811,73614.81314000873
1812,77645.90037507693
1813,90578.74636521928
1814,70367.82124857715
1815,56113.8036381738
1816,76083.9148567473
1817,81754.67189104881
1818,108562.79408923662
1819,114668.16223743977
1820,56474.0046347547
1821,94162.77228420727
1822,115789.36699071473
1823,45297.32228506788
1824,107892.6304372717
1825,109353.06477990131
1826,93179.75148406785
1827,101663.14518960752
1828,102096.14492831074
1829,106503.03928339478
1830,105871.12036261315
1831,104264.27431269293
1832,88814.59049019226
1833,97537.34245732038
1834,117372.19802774357
1835,105791.32966314706
1836,98606.05600507004
1837,74009.21598110601
1838,98191.17397674687
1839,87619.26100426991
1840,100024.6183530131
1841,94636.88763474519
1842,84107.33229043477
1843,111660.92878411982
1844,119289.92568746858
1845,113757.56558937381
1846,119391.39047964093
1847,132270.37019528716
1848,59193.32253716974
1849,88682.9160317548
1850,92563.87767443234
1851,112893.61093431554
1852,99135.64076351136
1853,96966.82988429067
1854,135752.66975669516
1855,132246.62364839407
1856,160346.05925573944
1857,118681.45631135572
1858,115247.4661658243
1859,101404.18518785476
1860,118216.08946412132
1861,101151.34623671175
1862,206472.02299550324
1863,206472.02299550324
1864,206472.02299550324
1865,244410.25829349385
1866,247180.5086919127
1867,183332.86003283478
1868,208177.09186732853
1869,160132.53792045705
1870,170370.92880045588
1871,192918.25538088102
1872,144484.95747540004
1873,178600.2454604556
1874,114483.29268593663
1875,163341.223276818
1876,147502.9992900658
1877,156042.7388070457
1878,162062.71026890102
1879,106479.93854111359
1880,106432.08430295925
1881,174712.75232830644
1882,185685.75643999464
1883,152903.67758604776
1884,157349.77593552604
1885,170363.62334250647
1886,191746.56792403822
1887,156356.55226991078
1888,184353.13881318565
1889,141314.80606336315
1890,94974.10616415132
1891,107722.38124520074
1892,84312.62972823084
1893,87896.36055570222
1894,96157.2948773231
1895,108448.90163710853
1896,103340.59363270276
1897,99529.5544088805
1898,99474.69201590659
1899,144614.79543208328
1900,144331.33844767077
1901,136154.51492467077
1902,128447.60925575625
1903,167283.42421903653
1904,127499.85491329165
1905,152669.13444121892
1906,130857.06678274316
1907,163139.75507036998
1908,100995.03013844092
1909,114831.60871468742
1910,105709.56905709382
1911,166154.89640615872
1912,226838.39336793422
1913,115965.94244900855
1914,47293.4494058357
1915,226528.81762966252
1916,57914.860102778606
1917,179100.30170871632
1918,117332.02878227872
1919,129093.62636023613
1920,130123.9373692385
1921,265022.25153623853
1922,239057.72569862005
1923,161678.74183029652
1924,166720.68063700077
1925,163396.3549173186
1926,265331.5534326219
1927,108150.43463921956
1928,130867.64022465008
1929,104194.73638353997
1930,120653.1604381395
1931,117682.32464289374
1932,112228.38873857993
1933,125940.42154588341
1934,141732.69522199113
1935,134257.66631632502
1936,138945.5051529734
1937,148790.47739472197
1938,126823.1677272446
1939,212126.27280758438
1940,167457.54584981393
1941,142854.60866471299
1942,135125.80234151214
1943,171013.0407449052
1944,270603.2113249498
1945,282320.0717211472
1946,123667.13641449754
1947,245224.4905522467
1948,130763.72301211943
1949,173888.8874439774
1950,135585.40751936764
1951,169226.54251146037
1952,152347.67478991693
1953,130337.18651301195
1954,148943.61007781854
1955,107823.28842189287
1956,207419.27639653106
1957,129169.90945252123
1958,192926.8403893339
1959,113151.5540164288
1960,96382.99805013933
1961,106814.89648753086
1962,86655.00849523839
1963,89747.80897471865
1964,86858.78166551811
1965,117863.55247740188
1966,108754.03979448113
1967,201530.16457969774
1968,253411.123964673
1969,263382.78456056013
1970,274956.0851209947
1971,318134.9443747462
1972,266279.2958512055
1973,202439.94853218435
1974,236511.8175555015
1975,311003.67234109394
1976,194458.08779182352
1977,228479.20657328994
1978,236116.5309513002
1979,232515.3564005203
1980,151925.91304131437
1981,246780.41078958794
1982,164559.89296502134
1983,164619.69346026322
1984,140427.96411396746
1985,150113.88742197264
1986,148995.7913801445
1987,153177.3231914381
1988,142936.47848819825
1989,156156.22629060323
1990,162225.29992738686
1991,157071.95882669423
1992,158452.6961551136
1993,146939.13939814692
1994,164063.81611867133
1995,154167.97982755955
1996,213186.4784369555
1997,268106.9436731102
1998,234284.32823798325
1999,217683.14195254384
2000,228964.24077846235
2001,201725.93485827607
2002,176121.89346433285
2003,193037.0586272569
2004,186047.0043239389
2005,179340.03885677172
2006,173117.75355903557
2007,191740.3274433099
2008,156355.468667137
2009,144460.06458880723
2010,152253.42415211722
2011,127874.3429000265
2012,147963.63318930462
2013,141287.022201931
2014,142101.61939442361
2015,160438.07858367445
2016,145220.08913693737
2017,147492.13893289986
2018,104433.16049320278
2019,118167.93454508172
2020,104159.40466912324
2021,98546.12193118168
2022,156235.87781943032
2023,122582.42903817171
2024,198408.03127277613
2025,251734.82900398635
2026,145519.9539267033
2027,128491.75356594592
2028,142854.70693591202
2029,125777.61287313254
2030,196836.20168415733
2031,179583.78222824488
2032,198507.89213300985
2033,193923.8490009684
2034,133534.35751259254
2035,168505.0364951783
2036,148628.29168105344
2037,149229.09741737565
2038,240966.00063709938
2039,178919.61154760714
2040,238418.0249913341
2041,230525.35481911385
2042,164123.99760405615
2043,127284.14406527944
2044,123874.89510418708
2045,152128.0346967753
2046,113165.6991913091
2047,112783.96975429695
2048,114041.90285947091
2049,116491.48085782804
2050,130629.8903881584
2051,93537.19266731486
2052,104475.2772383092
2053,117691.42293857153
2054,85216.44108865433
2055,111102.03924037021
2056,118372.65422685252
2057,102511.98042290776
2058,148567.920217789
2059,110534.31394450089
2060,122981.94404381125
2061,130021.39571187658
2062,104632.45521629673
2063,98063.07488715729
2064,107731.31006933408
2065,98902.05602816222
2066,133930.52007195214
2067,115428.96582386257
2068,104302.96285393697
2069,73949.39878514092
2070,83197.35938746027
2071,82769.9068912712
2072,112254.10245526627
2073,109190.74245845844
2074,146111.3901643495
2075,118903.06494087316
2076,98911.72253732505
2077,106538.41756901499
2078,100820.5322831111
2079,117795.41803916982
2080,101602.79765188937
2081,98702.54460730037
2082,99618.63569263417
2083,111815.13566501629
2084,93962.12639937321
2085,105957.35176411933
2086,107503.94420007091
2087,103876.29470091795
2088,90793.06048417537
2089,77425.70091191631
2090,101069.52343360866
2091,87287.20420000426
2092,96465.33477935413
2093,95567.20529347587
2094,101364.94276921764
2095,119490.70205477701
2096,78160.68670455208
2097,81011.89884916208
2098,105349.36567041867
2099,63169.85245738289
2100,77654.96861055725
2101,93747.87592259677
2102,106202.64482056556
2103,87872.64889751017
2104,101652.65538049892
2105,86768.9120671083
2106,61597.04585681439
2107,137201.93637612797
2108,84025.42960955249
2109,91459.94600862612
2110,105286.57423137955
2111,118458.08295212053
2112,109209.48712135124
2113,108885.89717372536
2114,108111.83167744984
2115,125293.5228891281
2116,109181.79914454467
2117,127688.94297710183
2118,111121.10063758133
2119,99412.93414117009
2120,106180.93453436375
2121,79842.63884453295
2122,89760.7979292151
2123,92726.27015168709
2124,128075.35187732898
2125,101700.97210489876
2126,135622.0103645826
2127,118278.79243691117
2128,92858.8419375719
2129,85094.09807547183
2130,95907.91686545673
2131,114879.45589936781
2132,97842.22210274004
2133,101726.09835407465
2134,99958.26692950509
2135,81217.62997570861
2136,69179.22072220992
2137,103883.076355576
2138,106546.48077351233
2139,119185.43133849124
2140,115886.05654716093
2141,114475.06202862939
2142,105720.00349766464
2143,114332.08594102207
2144,96185.93181172592
2145,112623.64482140637
2146,113496.4869522503
2147,143395.3271898421
2148,105445.40043877816
2149,118016.54041786082
2150,169733.54590206093
2151,105754.32789991997
2152,115125.85532122449
2153,105809.59386875106
2154,82454.55781159336
2155,98883.07187154877
2156,172025.6542906087
2157,162545.82934052966
2158,176036.90911733385
2159,163252.93270636178
2160,153886.56598320015
2161,190883.42920140203
2162,273713.8078221138
2163,255962.1007331982
2164,191053.4397296054
2165,151482.9340413915
2166,118293.94822641843
2167,163271.97369715336
2168,148941.98325067235
2169,152560.91260001
2170,159401.47545438592
2171,117141.40150147217
2172,115299.30383185679
2173,121657.47343054373
2174,171671.62997493858
2175,199834.40384807598
2176,211671.25295754132
2177,188573.00652480673
2178,173076.9932159747
2179,112270.66944899774
2180,141861.1413239266
2181,152967.3900740346
2182,166385.78450361258
2183,154441.1973762856
2184,96409.90548049545
2185,104317.16656763958
2186,114245.45767448879
2187,116929.5649942716
2188,119603.2649086095
2189,173554.7116643821
2190,71716.14549238497
2191,63570.9677841114
2192,77490.51061169157
2193,97098.75374146485
2194,91537.24114366803
2195,87355.75667433618
2196,92682.03061029881
2197,92060.78665914267
2198,123118.14797707419
2199,120721.5222617116
2200,131512.04535886215
2201,138299.86072317846
2202,160168.17852762248
2203,138425.8412230855
2204,153824.9811701054
2205,111965.7920176411
2206,121432.27786194813
2207,174784.1139782845
2208,193937.66195099123
2209,157834.61402488512
2210,103109.48268870465
2211,96758.61842971758
2212,98258.5667875153
2213,84346.47957218488
2214,101604.05627200834
2215,88529.37314018971
2216,103606.8773758991
2217,54339.215916488836
2218,59578.57890694974
2219,57682.347403550055
2220,52535.9623926484
2221,228085.05212324025
2222,202266.7420634199
2223,200460.9907256811
2224,167649.5002832048
2225,103832.3570775421
2226,127254.74190097865
2227,143422.0860976824
2228,192813.5725776309
2229,182139.12112602507
2230,125568.48417837035
2231,162396.13311034944
2232,148337.1478099106
2233,142540.51809272877
2234,184881.2794897408
2235,159960.93595788802
2236,188537.29564853178
2237,219292.48124015634
2238,141785.84635708094
2239,113912.1339818549
2240,124616.80073291816
2241,108975.9136689443
2242,91912.52196722453
2243,95840.80241422447
2244,81999.05969545037
2245,78237.93067754692
2246,109953.10085633092
2247,92128.87088068332
2248,104084.57616861907
2249,109694.6943212095
2250,105170.93193692384
2251,95118.61285031973
2252,134406.55765250535
2253,132836.0446752725
2254,136544.12105428617
2255,144543.1029598209
2256,139415.1251017153
2257,159755.5904116268
2258,141191.9251435322
2259,139692.17891715624
2260,102252.25066795132
2261,156324.27461859173
2262,167156.28489859225
2263,273584.7339731577
2264,325336.1758745467
2265,120339.88705001227
2266,234924.08252586445
2267,249700.12630302226
2268,308626.9979462908
2269,128007.28162242833
2270,149356.62422081924
2271,155940.27625919916
2272,151228.7110442615
2273,126414.6613941918
2274,140382.34140142822
2275,137507.64098119512
2276,145779.49550112046
2277,132529.01267409144
2278,115900.04498514748
2279,123780.53346570653
2280,95539.6360491084
2281,134573.60961235166
2282,142156.760874923
2283,88235.35171607156
2284,102794.28870721486
2285,112720.48726014765
2286,102054.0994877551
2287,254506.33483262954
2288,212042.66659631787
2289,216369.48590679135
2290,294905.978324805
2291,235121.98509296824
2292,297736.5132346817
2293,310906.80035400105
2294,276461.6325181235
2295,342668.4830740626
2296,207943.65012811671
2297,249535.66198725693
2298,263383.45388353686
2299,254195.32957945598
2300,219586.08617035663
2301,218974.02987617187
2302,179989.60860590424
2303,185668.75401655503
2304,193343.00531536693
2305,136884.605703844
2306,136884.605703844
2307,146306.8599930547
2308,166619.0648902176
2309,221205.52331812543
2310,163756.3294653732
2311,153817.17885733297
2312,145470.25873958255
2313,141446.08027558445
2314,150097.13514046092
2315,143988.43011691788
2316,146044.17660677715
2317,141572.46185386163
2318,139564.68203462564
2319,144441.67131215316
2320,145893.45519226126
2321,161949.0107542841
2322,153329.91429604153
2323,150072.1963833264
2324,146815.43575492478
2325,163366.7751803133
2326,146763.54196782364
2327,158252.8221645396
2328,161809.31120220854
2329,146054.15422750294
2330,145796.93874760874
2331,255849.2319141573
2332,282675.73147451825
2333,234028.80496012594
2334,202290.79346562357
2335,218191.65988367578
2336,238905.31043408735
2337,153456.36185736707
2338,182478.97642565952
2339,169475.76655047014
2340,282957.51655926445
2341,165162.28068503318
2342,164605.63597220794
2343,164621.67037575334
2344,159666.32074993075
2345,178235.15560990738
2346,172156.9031018709
2347,160600.69630881594
2348,176558.7485967013
2349,143742.4612819742
2350,226087.92303621437
2351,209740.44690647136
2352,195348.05117272472
2353,180091.84203280174
2354,123774.60883183082
2355,133095.07626647432
2356,126020.93196028788
2357,160628.79068715262
2358,154045.99247101694
2359,117096.98983774742
2360,103263.50901933241
2361,107512.22148930209
2362,201216.15936586296
2363,101705.38436716209
2364,133527.24118333316
2365,166232.47887385957
2366,154030.77890282279
2367,164673.87916269884
2368,160525.78077500485
2369,175154.85360784066
2370,129716.9993033915
2371,127875.16985431233
2372,162116.2786574521
2373,210669.60955987507
2374,236423.03821449136
2375,186828.65597588892
2376,201627.93188916438
2377,237309.46322678318
2378,114143.77996891153
2379,141561.51269001525
2380,119553.52906943603
2381,112909.92233436431
2382,146823.5748157847
2383,159831.15642808913
2384,161637.26763940146
2385,123585.93650316594
2386,106819.94321136233
2387,110207.28896479994
2388,91516.2563468649
2389,111373.65475197301
2390,109807.09616280936
2391,117711.97627601739
2392,98245.8866822704
2393,135276.19984347033
2394,113916.59682093165
2395,149110.4541883475
2396,119771.9854821433
2397,141170.52588444576
2398,106270.86545560381
2399,63934.73044541559
2400,66915.55543492893
2401,100745.42419251929
2402,104422.00194960237
2403,115953.90240152103
2404,119035.74618700464
2405,122408.67208993738
2406,115703.98251217965
2407,93768.76397753035
2408,112860.90166714879
2409,98961.10146435385
2410,141864.26878901676
2411,95658.89676537213
2412,114925.36326807644
2413,102805.36223028906
2414,123861.79423164754
2415,108668.67776089064
2416,99802.77917246029
2417,100928.89821772877
2418,107916.12359702827
2419,99388.43255278205
2420,106891.95234471942
2421,105642.52304155094
2422,90210.85683100841
2423,83293.90819702671
2424,131507.71863470145
2425,167828.94034161346
2426,102729.97334090748
2427,95908.32414711265
2428,146794.01041236136
2429,101382.51307286393
2430,112053.34737467403
2431,96658.1352850299
2432,115086.72251699356
2433,107053.36371618185
2434,104433.04063600881
2435,116271.88169612567
2436,94844.05718231222
2437,100265.6653799925
2438,102928.78826348916
2439,91196.60790939344
2440,97615.05839385962
2441,73722.14175549094
2442,90342.09636038894
2443,99025.75771590507
2444,107125.74913189806
2445,75405.41069208921
2446,87782.68095308158
2447,141646.91771338132
2448,101765.07893578442
2449,90475.71940003497
2450,105801.96043228377
2451,106270.11913284806
2452,121029.2553490094
2453,79355.9520070609
2454,98273.89868249744
2455,102865.08997946056
2456,93232.80889360621
2457,108095.3533577312
2458,110086.20767039781
2459,91539.14213642682
2460,113179.23373414521
2461,97906.89595746218
2462,111174.94163030268
2463,96593.74552160918
2464,120853.30947414885
2465,113965.63139489714
2466,95488.0070652266
2467,118781.64408653215
2468,82962.94704562127
2469,78483.19058950263
2470,120984.52406483988
2471,140300.76203190314
2472,112380.4582433472
2473,87973.54854792316
2474,73020.24960203373
2475,147367.51617852115
2476,103258.36758544612
2477,103892.33432075255
2478,124953.62725958684
2479,90592.61870083759
2480,117564.13423238776
2481,102565.6264632127
2482,114399.7428477835
2483,99864.96361584522
2484,105125.7831080664
2485,104873.36502951743
2486,119058.5333526678
2487,135538.77225133026
2488,133558.16719927033
2489,126301.0989401593
2490,118175.89159060933
2491,80610.28336521161
2492,156835.89108373734
2493,121998.96098238714
2494,114339.56711849726
2495,81474.78770133115
2496,194010.93275243192
2497,112879.3276631476
2498,94917.4825853127
2499,85824.37247479493
2500,94991.56872965767
2501,95612.8279254002
2502,108838.69001069278
2503,81538.0929838563
2504,147183.54515553414
2505,161892.56692806302
2506,189383.48145830893
2507,199885.31822403645
2508,192671.00177410038
2509,166664.5707506602
2510,176934.13475896115
2511,149639.4126419561
2512,156644.5132522854
2513,163599.28047177196
2514,177781.11788667194
2515,130757.285474191
2516,139544.27529348675
2517,124725.59003222873
2518,124920.33088846566
2519,175851.76823161799
2520,167150.48554806173
2521,153794.8896593962
2522,160275.94701418525
2523,106609.1508794622
2524,115906.52971101717
2525,115203.29895966646
2526,115706.18299440981
2527,105514.22358330971
2528,102894.23173976412
2529,123695.61673782094
2530,108364.89198005639
2531,162697.81811654233
2532,166198.35111764993
2533,153239.99343007474
2534,170393.56984236365
2535,191765.98443730324
2536,170350.86514699584
2537,172992.07917091585
2538,152384.68861725536
2539,148401.32099099594
2540,145932.907127086
2541,151981.6272918512
2542,131231.2586531263
2543,104207.94250816027
2544,93854.18287737187
2545,95723.40188256462
2546,112232.40290087578
2547,113000.0229789281
2548,107949.66436908732
2549,120392.58241693527
2550,494010.6870516457
2551,112187.38875689359
2552,102505.80851333491
2553,64377.71826288314
2554,81901.85517535738
2555,102776.67308114986
2556,87721.03941256329
2557,83495.94681372093
2558,94889.01859745012
2559,119195.75233447619
2560,143429.24918832173
2561,141779.76412869475
2562,124478.29077692072
2563,128908.05357680292
2564,163022.6555042549
2565,117487.98052132122
2566,142234.07737244904
2567,132873.03305803364
2568,164016.58532091323
2569,170807.28746261375
2570,105662.36492276339
2571,166330.7576240264
2572,128793.1666523671
2573,194315.5367599532
2574,212432.16182723467
2575,101472.89090379472
2576,95017.75853280148
2577,107757.4692948014
2578,78903.24543428686
2579,63878.49755706816
2580,71353.89548871949
2581,71291.73804733803
2582,69946.47188710971
2583,188156.0558157276
2584,132426.79113672904
2585,140284.41644024182
2586,156382.50800957976
2587,150029.24833779022
2588,117562.35301739087
2589,121371.45581396829
2590,153796.9904058459
2591,151184.91286683275
2592,164818.62421325038
2593,195233.59979743868
2594,144885.62044684307
2595,172240.96726770813
2596,195137.1401589367
2597,159968.34207342213
2598,185605.29129741568
2599,274092.97719928576
2600,97993.70598895579
2601,116264.41487226378
2602,74261.46546597127
2603,74892.45531185182
2604,76743.11445469389
2605,78282.7320585928
2606,117456.69849913559
2607,132328.3968274716
2608,137762.2241684024
2609,122901.99217014572
2610,94788.8682251473
2611,103520.99071808465
2612,124808.47406845634
2613,104004.774180786
2614,102017.73680178754
2615,120266.54238885015
2616,119708.99913422941
2617,126317.6986274222
2618,156943.62751055518
2619,152570.41689653264
2620,138073.5640820181
2621,148701.9482238895
2622,143151.01367927995
2623,180418.76668248224
2624,185532.85768233225
2625,228049.54824432687
2626,134539.37877479964
2627,155613.66613755323
2628,303191.4090254688
2629,368508.521654604
2630,257868.94748620846
2631,339557.09880948387
2632,302209.6227506371
2633,216097.16097800067
2634,302084.6233210419
2635,125808.426872345
2636,141182.8349838961
2637,139289.01978033356
2638,184695.8529828517
2639,142828.80731124146
2640,116402.48501412201
2641,98338.39000657806
2642,140507.66385747015
2643,94136.66934217102
2644,99913.40375296392
2645,90229.05979249933
2646,86273.31176131777
2647,89947.15701372633
2648,118485.38710650438
2649,111888.817989407
2650,109963.29463779146
2651,118358.28569033285
2652,269743.96091510507
2653,195859.74218546264
2654,192088.75548428932
2655,274357.9055766384
2656,232686.69779198588
2657,253779.39638573202
2658,228299.54240483607
2659,213291.05411643273
2660,243026.40903827743
2661,244678.05555733468
2662,259597.3540009988
2663,199167.45935745013
2664,216202.8068226941
2665,225091.08333184625
2666,206098.2026093169
2667,139635.1660739111
2668,144992.6990488327
2669,140011.09278454995
2670,189588.80921068485
2671,147509.63685192933
2672,143113.56418625603
2673,144412.1780236851
2674,142008.0472749685
2675,133428.03128034796
2676,155679.43854897883
2677,149703.8590250409
2678,171332.75608353867
2679,218597.10055025874
2680,220199.11880832168
2681,302255.9843360621
2682,234980.2452551634
2683,340514.18969098513
2684,231215.90573811164
2685,234287.1732313986
2686,187869.66869940812
2687,202238.14167177537
2688,164481.91354755085
2689,169595.75701746187
2690,277337.62154441833
2691,153270.78995519958
2692,126645.00202847022
2693,159371.44001206846
2694,126889.65250528736
2695,153495.96911110458
2696,152929.56299780498
2697,151159.93246257096
2698,150328.0018356784
2699,126757.5749497244
2700,121916.15454991689
2701,137222.00231221822
2702,107716.24814543588
2703,107093.94753040477
2704,122484.9857001767
2705,101439.06819189274
2706,98785.71877221567
2707,105001.96938645642
2708,102100.227847913
2709,95278.09929744733
2710,104846.06090549406
2711,226858.55044076024
2712,274123.5938580396
2713,144512.35200483663
2714,132229.80358872988
2715,132882.07914353785
2716,136640.27214918972
2717,162109.72492087667
2718,185998.08574261205
2719,122524.56830288448
2720,130258.8027771349
2721,108608.12731166377
2722,121698.67779630724
2723,127308.4241885692
2724,104561.47736104786
2725,103516.61545520571
2726,111140.92920495519
2727,150575.78477899323
2728,127632.087971445
2729,114329.53301926075
2730,107813.13178540723
2731,106289.20056357165
2732,104538.4112483357
2733,119660.57642735218
